SMILES,TDDFT_S1,TDDFT_T1
Cc1ccccc1-c1ncc2c(n1)N(C)C1Cc3ccccc3N21,3.7155,2.8501
c1ccc2c(c1)Cc1cc(CSCC3c4ccccc4-c4ccccc43)ccc1-2,4.2419,3.004
CC1c2ccccc2-c2ccc3c(c21)Bc1ccccc1-3,2.4188,1.8793
Cn1c2ccc(C=C(C#N)C#N)cc2c(=O)c2cc3c(cc21)c(=O)c1cc(C=C(C#N)C#N)ccc1n3C,2.5851,1.9936
CCc1c(C)[se]c(-c2[se]c(C)c(CC)c2CC)c1CC,4.1537,2.8963
CC1(C)c2ccccc2N2c3cc(B(O)O)sc3C(C)(C)c3cccc1c32,3.4768,2.7845
CCC1=CC=C(C2=C3C(=O)N(CC)C(C4=CC=C(C)C4)=C3C(=O)N2CC)C1,2.2079,0.755
CC[Si]1(CC)c2ccsc2-c2sc(C3=C4C(=O)N(C)C(c5cc6c(s5)-c5sccc5[Si]6(CC)CC)=C4C(=O)N3C)cc21,2.0146,0.9231
Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C)c(C)c4)c(C)c3)cc2C)cc1C,3.3128,2.7361
c1ccc(-c2ccc(-p3n(-c4ccccc4)c4ccccc4c4ccccc4n3-c3ccccc3)cc2)cc1,3.2913,2.9788
Clc1nc(-c2ccc(-c3ccccc3)c3ccccc23)c2ccccc2n1,3.1361,2.4468
CC(C)[Si](c1cc2c(ccc3sc(C=Cc4cc5c(ccc6sc([Si](C(C)C)(C(C)C)C(C)C)cc65)s4)cc32)s1)(C(C)C)C(C)C,2.7451,1.6138
CCN(C)CN(CC)c1ccc2c(c1)[C@]13CCC[C@]1(CCC3C)c1cc(C)ccc1-2,3.9553,2.8372
CCc1c(CC)c(CC)[n+]2c(c1CC)-c1c(CC)c3c(c(CC)c1C(CC)(CC)C2(CC)CC)-c1c(CC)c(CC)c(CC)c(CC)[n+]1C(CC)(CC)C3(CC)CC,2.4878,1.7323
CCc1cc2sc3cc(CC)[se]c3c2[se]1,3.8636,2.4486
CCCCCCc1ccc2c(c1)sc1c3ccc(-c4ccccc4)cc3sc21,3.6278,2.5351
CCN1C(=O)C2=C(c3ccc(C(C)(C)C)s3)C(=O)N(CC)C(=O)C2=C(c2ccc(C(C)(C)C)s2)C1=O,1.8832,0.8662
CCC1=C(CC)c2c(CC)sc(CC)c2NN1,4.0716,2.6251
OBOc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1ccccc1-2,4.112,2.9954
CCCCCCCCCCCCC1CC(OC(=O)CCl)c2cc3sc4c5cc6c(cc5sc4c3cc2C1OC(=O)CCl)C(OC(=O)CCl)CC(CCCCCCCCCCCC)C6OC(=O)CCl,3.6536,2.5818
c1ccc(-c2cccc(N3c4ccccc4-c4ccccc4O[Si]34Oc3ccccc3-c3ccccc3N4c3cccc(-c4ccccc4)n3)n2)cc1,4.0232,3.0201
Cc1cnc(-c2ccccc2)c2ccc(CC(C)(C)C)cc12,3.8678,2.577
[2H]c1cc2c3cc([2H])c([2H])cc3n(C(C)(C)C)c2cc1[2H],3.9582,3.1489
[C-]#[N+]c1nc(N(CC)CC)c(C#N)nc1N(CC)CC,2.5925,1.6696
CCc1cc2c(s1)-c1cc3c(cc1C2(CC)CC)-c1[se]c(CC)cc1C3(CC)CC,3.2609,2.0799
CCC1=NN(c2ccccc2C)C(C)N1CC,4.045,3.2427
C[Si](C)(C)c1ccc(N(c2ccc3ccccc3c2)c2c3ccccc3c(N(c3ccc([Si](C)(C)C)cc3)c3ccc4ccccc4c3)c3ccccc23)cc1,2.3077,1.595
COC(=O)c1c(N)c2c(-c3cccc(C)c3)c(C)sc2[nH]c1=O,3.962,3.0494
Cc1ccc2sc3ccc(C)nc3c2c1,3.8702,3.1236
CCC(C)(C)C(=O)OCCNC(=O)OCCCCCC(=O)OCCC(C)C,5.6669,5.116
c1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccc6c7ccccc7c7ccccc7c6c5)cc4)cc3)cc2)cc1,3.1193,2.5597
CCc1c(C2=C3C(=C(c4sc(C(C)(C)C)c(CC)c4CC)c4c3sc(C)c4C)c3sc(C)c(C)c32)sc(C(C)(C)C)c1CC,1.2893,0.7189
CCCCCCCCCC(CCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCC)CCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,1.9671,1.324
OC1(c2ccccc2-c2ccccc2)c2cc(Cl)ccc2-c2ccc3ccccc3c21,3.6569,2.4136
CCC1(C)c2ccccc2C2(CC)c3ccccc3C12C,5.0448,3.5589
Cc1ccc2c(c1)C1(c3ccccc3-2)c2cc(C)ccc2-c2ccc(C)cc21,4.055,2.9554
CCC1C(=O)C(C)=C(C)C1(CC)CC,3.8052,3.3357
O=c1cc(-c2ccccc2)c2ccc3c4ccccc4[nH]c3c2o1,3.2377,2.5348
CB1c2ccccc2B(C)c2ccccc21,3.4005,2.6815
CCOc1c(C(C)(C)C)sc(C(C)(C)C)c1CCO,5.0604,3.2252
Cc1ccc(-n2c3ccccc3sc3cc4sc5ccccc5n(-c5ccc(C)cc5)c4cc32)cc1,3.1378,2.6877
CCC1(CC)c2cc(C)ccc2-c2sc3ccc(C)cc3c21,3.8064,2.4956
CCC1C=C/C(=C2/C=CC(CC)c3cc(C(C)(C)C)sc32)c2sc(C(C)(C)C)cc21,2.816,1.2801
Cc1cc2c(s1)-c1sc(-c3cc4c5cc(C)c(C)cc5c5cc(C)sc5c4s3)cc1C2(C)C,2.6943,1.6294
[2H]c1c([2H])c([2H])c(-c2ccc(N(c3cccc(N(c4ccccc4)c4ccccc4)c3)c3ccc4sc5ccc(N(c6ccccc6)c6ccc7ccccc7c6)cc5c4c3)cc2)c([2H])c1[2H],3.0418,2.5202
O=C1/C(=C\c2ccc(N3c4ccccc4[Se]c4ccccc43)[se]2)C(=O)c2cnccc21,2.7224,1.7546
CC(C)(C)C1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C=Cc2ccc(-n3c4ccccc4c4ccccc43)s2)O1,2.5638,1.6661
Cc1ccncc1-n1c(-c2ccccc2)ccc1-c1ccc(C(=O)CCCCN(C)C)cc1Cl,3.0674,2.7356
CCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)-c1nc2c(C#N)c4nc5c(nc4cc2nc1-3)-c1ccc2c3c(ccc-5c13)C(=O)N(CC)C2=O,2.6559,1.7862
C=C/C=C\c1cc(-c2cc3c(c4ccccc24)c2ccccc2n3-c2ccc(-c3ccccc3)cc2)cc2cc3c(cc12)[nH]c1ccccc13,3.0247,2.0833
CCC1=CC2=C(C1)/C(=C1\C(=O)N(CC)C3=C1CC(CC)=C3)C(=O)N2CC,1.9688,0.3468
COCCCCCCOCC1OC1C,6.476,6.3542
c1ccc(-c2cccc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3-c3cccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c3)c2)cc1,3.5483,2.9664
CCC1(CC)c2cc(C)ccc2-c2cc3c(cc21)-c1ccccc1CC3,3.7638,2.6239
COc1cccc(Nc2nc(C(N)=O)c(-c3ccc(N4CCNCC4)cc3)o2)c1,3.3604,2.3183
CCN(CC)Cn1c2ccccc2c2ccccc21,3.987,3.1608
N#Cc1ccc(-n2c3nc4ccccc4n3c3ccccc3n3c4ccccc4nc23)cc1,3.9863,3.1281
CCc1c(CC)c(-c2ccc(C)s2)c(CC)c(CC)c1-c1ccc(C)s1,4.5911,3.1548
CC(=O)c1ccc(-c2cc3ccccc3s2)cc1,3.526,2.432
CC[Si]1(CC)c2ccsc2-c2sccc21,3.5718,2.1747
CCc1ccc2c(CC)c(CC)c(CC)c(CC)c2c1CC,3.7747,2.3577
C=Cc1ccc(Cn2c(/N=N/c3sc(N(CC)CC)nc3-c3ccccc3)nc(C#N)c2C#N)cc1,2.6013,1.3539
CCc1cc2c(=O)n(CCC(C)CCCC(C)C)c(=O)c3cc(CC)sc3c2s1,3.3272,2.1197
c1ccc(-c2c3cc4nc5c(oc6ccccc65)c(-c5ccccc5)c4cc3nc3c2oc2ccccc23)cc1,2.5906,1.5842
c1ccc2c(c1)Sc1cccc(-c3ccc(N(c4ccc(-c5cccc6c5Sc5ccccc5S6)cc4)c4ccc(-c5cccc6c5Sc5ccccc5S6)cc4)cc3)c1S2,3.4646,2.8587
c1ccc(N(c2ccccc2)c2cccc(Nc3cccc4c3oc3ccccc34)c2)cc1,3.5337,2.8761
CC(C)NC(=O)C(CC(=O)[C@H](CCC(=O)O)NC(=O)C(CCC(N)=O)CC(=O)[C@@H](N)CCC(N)=O)Cc1ccccc1,4.0011,3.4021
CCc1sc2c(CC)c(CC)[se]c2c1CC,4.2997,2.7591
CCc1c(CC)c(CC)c2c(c1CC)Oc1ccccc1C21c2c(CC)c(CC)c(CC)c(CC)c2-c2c(CC)c(CC)c(CC)c(CC)c21,3.9489,2.7576
c1csc(-c2ccc3ccc4cccc5ccc2c3c45)c1,3.3278,2.0028
CCC1(CC)c2cc(C)ccc2-c2ccc(Cc3ccc4c(c3)C(CC)(CC)c3cc(C)ccc3-4)cc21,4.1,2.9369
CCc1cc(CC)c2c(c1)[Si](CC)(CC)c1cc([O])cc(CC)c1O2,1.2694,1.2694
CCCCCc1ccc(N(c2ccc(C=O)cc2)c2ccc3c4ccc(N(c5ccc(C=O)cc5)c5ccc(CCCCC)cc5)cc4c4ccccc4c3c2)cc1,2.9636,2.376
CC1=C(C)C(C)(C)C(C)(C)N1C(C)(C)C,3.8401,3.2733
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)c5nsnc45)s3)s2)c2nsnc12,2.1228,1.3149
[C-]#[N+]CC(=O)c1ccc(N2CCN(C(=O)OC(C)(C)C)CC2)cc1OC,4.0169,2.8375
Cc1cc(C)c(B(c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2c(C)cc(C)cc2C)c(C)c1,2.2434,2.2212
Cc1cccc(-c2nccc3cc(C4CCCC4)ccc23)c1,3.9073,2.5945
[C-]#[N+]/C(C#N)=C1\Sc2c(c(-c3ccc(Br)s3)c3c(c2C2=CC=C(Br)C2)C(=O)N(CC)C3=O)S1,2.7177,2.2271
CCc1sc2c(ccc3c2ccc2c(CC)c(CC)sc23)c1CC,3.6267,2.6214
CCc1nc2nc(CC)sc2s1,4.6465,3.1333
CCCCCCCCCCCCCCc1cc(-c2cc(CCCCCCCCCCCCCC)c(-c3ccc(/C=C\c4ccc(CC)s4)s3)s2)sc1CC,2.6425,1.6157
CCCCCCCCCCCCCCCCCCn1c2ccccc2c2c3ccccc3n(C)c21,4.0508,3.1996
CCCCCCC1=C2C(=O)N(CC)C(CCCCCC)=C2C(=O)N1CC,3.2127,1.5115
c1ccc2c(c1)c1oc3c(-c4ccc5c6ccccc6c6oc7cccc8c9ccccc9c9oc4c5c6-c9c78)ccc4c5ccccc5c5oc6cccc2c6c1-c5c34,2.7654,1.9505
[2H]/C(C1=C(CC)C(CC)=C(N(C)C)C1)=C1\C(=C)CCC1=O,2.6595,1.2978
CCC1(COCCC2c3ccccc3-c3ccccc32)COC1,4.4802,3.0622
C/C=c1/sc(=C(C#N)C#N)n(CC)c1=O,3.6919,2.3827
CCCCCc1sc(CCC)c2sc(CC)nc12,4.1063,2.6935
Cc1cnc2oc3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)cc3c2c1,3.5508,3.0582
OB(O)c1cccc2c3ccccc3n(-c3ccccc3)c12,3.8276,3.0914
CC1(C)c2ccccc2N2c3ccccc3C(C)(C)c3cc(C=C4C(=O)c5ccccc5C4=O)cc1c32,2.5305,1.951
CCc1sc(CC)c2c(CC)nsc12,3.741,2.3666
Cc1ccc2c(ccc3c(-c4ccccc4)c4ccccc4cc32)c1,3.2751,2.0076
Cc1sc2sc(C)c(F)c2c1F,4.3944,3.214
Cn1c2cc(N(c3ccccc3)c3ccccc3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,3.1749,2.5488
CCCCC[C@H](CC(=O)[C@H](CC)NC(=O)[C@H](CC)CC(=O)[C@H](CC)NC(=O)[C@H](CC)CC(=O)[C@H](CC)NC(C)=O)C(C)=O,4.1654,3.5949
N#Cc1ccc(-c2cccs2)s1,3.595,2.1129
CCC1(CC)c2c(sc(N(C)C)c2C)[CH+]c2sc(N(C)C)c(C)c21,2.3466,1.1791
Cc1ccc(S(=O)(=O)n2c(-c3cn(C)c4ccc(OC[C@H](C)O)cc34)cc3cccnc32)cc1,3.3769,2.6305
CCc1c(C)c(CC)c(-c2nnc(-c3c(CC)c(CC)c(CC)c(CC)c3CC)o2)c(C)c1CC,4.7667,3.4651
Cc1cccc(O)c1C1=N[C@H](C(=O)N[C@@H](CO)C(=O)C[C@H](CCCN(O)C=O)C(=O)N2NCCC[C@@H]2C(=O)NCCC(=O)O)CO1,3.7567,3.48
CC1(C)c2cc(-c3ccccc3)ccc2N(c2nc3c(c(C#N)c2N2c4ccc(-c5ccccc5)cc4C(C)(C)c4c2ccc2c4oc4ccccc42)C2c4ccccc4C3c3ccccc32)c2ccc3c(oc4ccccc43)c21,2.075,2.0199
CCOC(=O)c1cc(-c2cc(C(=O)OC)c(C)s2)sc1-c1ccc(-c2ccc(-c3ccc(C)s3)c3nsnc23)s1,2.0326,1.2345
c1cc2c3c(c1)Oc1cc(-c4cc5c6c(c4)Oc4cccc7c4N6c4c(cccc4O5)O7)cc4c1N3c1c(cccc1O4)O2,2.8157,2.2927
c1ccc(-c2ccc3c(c2)C2(c4cc(-c5ccccc5)ccc4-3)c3ccccc3-c3c(-c4nc(-c5ccccc5)nc(-c5cccc(-n6c(-c7ccccc7)nc7ccccc76)c5)n4)cccc32)cc1,3.0182,2.6541
CCc1c(CC)c(CC)c2c(c1CC)Cc1c(c3c(c4c1Oc1c(CC)c(CC)c(CC)c(CC)c1C4)Oc1c(CC)c(CC)c(CC)c(CC)c1C3)O2,4.2267,3.2692
CCc1ccc2c(c1)N1c3nc(CC)c(CC)nc3N(c3cc(CC)c(CC)c(CC)c3)C1C2C,3.5267,2.6221
CC1COc2cscc2O1,5.1369,3.3285
CC1C(=O)c2c(c(C(C)(C)C)c3c(c2C(C)(C)C)C(=O)N(C)C3=O)C1=O,3.0641,2.6842
CCCC(CC)c1ccc(OC(=O)COc2ccc3oc(=O)ccc3c2)cc1,3.6805,2.7008
c1ccc2c(c1)oc1c(-n3c4ccccc4c4c5sc6ccccc6c5c5ccccc5c43)nc(-c3cccc4c3sc3ccccc34)nc12,2.8007,2.3892
O=C(Cc1cccc(B(O)O)c1)c1cc2ccccc2oc1=O,3.1497,2.5767
c1ccc(B(c2ccccc2)c2cccc3c2-c2ccccc2C32c3ccccc3-c3ccccc32)cc1,3.2209,2.8343
Fc1ccc(-c2cc(-n3c4ccccc4c4ccccc43)ccn2)c(F)c1,3.5036,3.063
Cc1ccc(N(c2ccc(F)cc2)c2ccc3c(c2)C(C)(C)c2cc(N(c4ccc(F)cc4)c4ccc(C)cc4C)c4ccccc4c2-3)c(C)c1,2.7714,2.0229
CC1CCC(c2ccc(-c3ccc(-c4cc(F)c(OC(F)(F)F)c(F)c4)c(F)c3)cc2)CC1,4.054,2.9292
CCc1cc(B(O)O)sc1-c1cc(CC)c(-c2sc(B(O)O)cc2CC)s1,3.6384,2.3725
CCCCCCCCOc1ccc(OCCCCc2cc(C)sc2-c2cc(CCCCCC)c(C)s2)c2c1C1c3ccccc3C2c2ccccc21,3.9858,2.6336
Cc1cc2c(s1)C1=CCC=C1C2,4.012,2.2508
Brc1cc2sc3ccccc3c2c2c1c1ccccc1n2-c1cccc(-c2ccccc2)c1,3.6781,2.863
c1ccc(C2(c3ccccc3)c3ccccc3-c3cc4c(cc32)-c2ccccc2C4)cc1,3.8014,2.6599
c1ccc(-c2ccc(-c3ccc4c(c3)c3cccc5c6ccccc6c6ccccc6c6ccccc6n4c53)cc2)cc1,3.6631,2.8981
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(Br)ccc2-c2ccc(Br)cc21,4.1725,2.8953
C=C(CC)C1c2c(sc(CCC)c2CC)-c2sc(OCC)c(CC)c21,3.5091,2.0868
CCCCC(CC)COc1nc2ccc3c4ccccc4c4c(OCC(CC)CCCC)nc5ccc6c7ccccc7c1c1c2c3c4c5c61,2.9676,2.2125
CC(C)(C)c1c2nsnc2c(C(C)(C)C)c2[n-][s+]nc12,2.1361,0.6156
Clc1nc(-c2ccccc2)nc(-c2ccc3oc4ccccc4c3c2)n1,3.6473,2.964
CCC1(CC)C2=C(CC=C2)c2cc3c(cc21)C1=C(C=CC1)C3(CC)CC,3.0738,1.7255
CCC1=CC(C(C)OC2=CC(=O)C(CC)(C(C)(CC)CC)C2(CC)CC)=CC1,3.9518,2.7701
COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c%10c%11c%12c%13c%14c%15c(c%16c%13c%10c7c4-%16)C12C1CCC3C5CCC6C8CCC9C%11CCC%12C%14CCC%151,3.0403,2.2943
CCCCCCCCCCCCN1c2cc(Br)sc2-c2sc(Br)cc2S1(=O)=O,3.3578,2.1572
O=C1Oc2c(ccc3ccccc23)C(=O)C1CNc1ccccc1,2.6612,2.4845
c1ccc2c(c1)-c1cccc3c1c-2cc1c2c(ccc13)C1CC3CC(C1)CC2C3,3.4152,2.3864
CCC1=C(CC)c2c(c(CC)c3c(c2CC)C2c4cc5cc(CC)c(CC)cc5cc4C3c3cc4cc(CC)c(CC)cc4cc32)C1,3.7314,2.7443
CCn1c2ccccc2c2c3c(=O)c4ccccc4oc3ccc21,3.0342,2.4177
CCCCCCCCS(=O)(=O)C1=NC(=O)c2c(C)sc(C)c21,3.0792,2.4268
CCc1cc(CCCCC2(CCCCc3ccc(NC)c(NC)c3)c3cc(C)ccc3-c3ccc(C)cc32)ccc1NC,3.6726,2.9538
CCC(O)(CC)c1cc(-c2cc3sccc3s2)c(C(O)(CC)CC)cc1-c1cc2sccc2s1,4.1313,2.8466
CCc1nc2c(CC)c(CC)c(CC)c(CC)n2c1C,3.9119,2.7257
C=C1c2cc(CC)sc2-c2sc(CC)cc2C(=C)N1CC,3.2112,2.2944
Cc1ccc2c(c1)C(c1ccc(-n3c4ccccc4c4ccccc43)cc1)(c1ccc(-n3c4ccccc4c4ccccc43)cc1)c1cc(C)ccc1-2,3.8733,2.9374
CCCCOCCOCCOc1c(C)sc(C)c1OCCOCCOCCCC,4.9503,3.175
CCOc1ccc(C)c(C2=C(O)CC(COC)C2=O)c1,4.0628,3.3464
CCOC1Oc2c(nc(CC)c(CC)c2CC)N1c1ccccc1,4.1074,3.2384
CCc1c(C)sc2c1Cc1cc(C)sc1-2,3.7149,2.1865
Cn1c2ccccc2c(=O)c2cc3c(cc21)c(=O)c1ccccc1n3C,2.6433,1.9608
CCCCCCCCCCCCCCc1cc(-c2cc3sc(-c4cc(CCCCCCCCCCCCCC)sc4OC)cc3s2)c(C=O)s1,2.4728,1.9441
CCN(c1ccccc1)c1ccc2c(c1)c1cc(N(CC)c3ccccc3)ccc1n2[O],1.9346,1.9346
[C-]#[N+]c1c2c3c(c([N+]#[C-])c(C#N)c4c5c([N+]#[C-])c(C#N)c6c7c(c(C#N)c([N+]#[C-])c(c(c1C#N)c34)c75)N(CC(CC)CC)C6=O)N(CC(CC)CC)C2=O,2.0646,1.1342
CC1(C)c2ccccc2-c2ccc(-c3nc(C4C=CC=C(Br)C4)nc4ccccc34)cc21,3.0798,2.4223
[C-]#[N+]c1cc2c(cc1[N+]#[C-])-c1cc(C#N)c(C#N)cc1/C2=C(\C#N)c1c(F)c(F)c([N+]#[C-])c(F)c1F,2.6875,1.9877
CCCCCCOc1cc(C=C(C#N)c2ccc(-c3ccc(C(F)(F)F)cc3)s2)c(OCCCCCC)cc1C=C(C#N)c1ccc(-c2ccc(C(F)(F)F)cc2)s1,2.1794,1.2282
CCc1ccc(Oc2ccc(Br)cc2F)cc1C1=C(O)[C@@H]2CC[C@](C)(C1=O)C2(C)C,3.9709,3.2202
CCc1ccc2c(c1)C(CC(C)(C)C)C2,5.0698,3.6884
CCc1c(C)c(N2CN(CC)c3ccccc32)c(CC)c(CC)c1CC,3.599,3.2624
c1cnc2c(c1)sc1ccncc12,4.2018,3.2104
[C-]#[N+]c1ccc2c(c1)-c1c(c3c4c(c5c([nH]c6ccc(C#N)cc65)c5c4c1C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O)C(=O)N(c1c(C(C)C)cccc1C(C)C)C3=O)C2,2.279,1.6687
Fc1c(F)c(-c2ccc(Br)s2)c2snnc2c1-c1ccc(Br)s1,2.9067,1.9844
O=C1/C(=C/c2ccc(/C=C3\CCc4c(-c5ccccc5)cc(-c5ccccc5)nc4C3=O)s2)CCc2c(-c3ccccc3)cc(-c3ccccc3)nc21,2.7919,1.6081
COc1c2ccsc2c(OC)c2ccsc12,3.7846,2.5563
BBB(B(B)B)B(B)B,3.5341,2.9083
CC1(C)CC2C=CC1C1=C2Sc2cc3c(cc2S1)SC(=C1Sc2cc4c(cc2S1)SC1=C(S4)C2C=CC1CC2)S3,2.7835,2.1831
CC1(C)c2ccc(Br)cc2-c2ncccc21,4.2689,3.0601
CC(C)c1cc2cc3c(cc2s1)-c1cc2c(cc1C3(C)C)-c1cc3c(cc1C2(C)C)C=S(C)C3,2.6806,2.0116
C=C1C(=O)N(CC)c2ccccc21,3.2934,2.3094
O=C1NC2=C(c3cc4cc5sccc5cc4s3)C(=O)NC2=C1c1cc2cc3sccc3cc2s1,2.239,1.4236
CN(CCCN(C)Cc1coc2ccccc12)Cc1coc2ccccc12,4.7257,3.2444
CCCCCCc1c2c(c(CCCCCC)c3nsnc13)SC(=C(C#N)C#N)S2,3.1748,2.0296
Cc1ccc(Cc2ccc(N(c3ccc(C4(c5ccc(N(c6ccc(Cc7ccc(C)cc7)cc6)c6ccc(C)cc6C)cc5)CCCCC4)cc3)c3ccc(C)cc3C)cc2)cc1,3.6403,3.0302
O=c1c2c(Cl)c(Cl)c3c4c(Cl)c(Cl)c5c6c(c(Cl)c(Cl)c(c7c(Cl)c(Cl)c(c2c37)c2nc3cccc7cccc(c73)n12)c46)c(=O)n1c2cccc3cccc(nc51)c32,1.4921,0.9554
Cc1nc(N2CCO[C@H](CO)C2)cc(-n2ncc3cc(Cl)c(C4CCNCC4)cc32)n1,3.8883,3.0593
O=C1c2ccc3c4ccc5c(=O)n6c7ccccc7nc6c6ccc(c7ccc(c2c37)C(=O)N1c1ccccc1)c4c56,2.0833,1.1075
C=CC(=O)OCCCCOC(=O)Oc1ccc2cc(C(=O)Oc3ccc(C)cc3)ccc2c1,3.9449,2.6132
CCc1nc(-c2nc(CC)c(C)s2)sc1C,3.624,2.3271
CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cc(-c4ccncc4)cc(c12)C3(C)C,3.303,2.7268
[O]OCC1CCOc2cscc2O1,1.1749,1.1749
CCC1(CC)c2cc3c(cc2-c2sc(C(C)C)cc21)C(CC)(CC)c1c-3sc2c1SC1c3cc4c(cc3C(CC)(CC)C21)-c1sc(C(C)C)cc1C4(CC)CC,1.6095,0.3886
CC(C)c1c2c(=O)n(C)c(=O)c2c(C(C)C)c2c(=O)n(C)c(=O)c12,3.2517,2.7691
CCc1sc2c(CC)c3c(C)sc(C)c3c(CC)c2c1CC,2.7886,1.4209
CCc1oc2c(c1CC)C=CN1C(=O)C3=C4c5oc(CC)c(CC)c5C=CN4C(=O)C3=C21,2.2662,1.0999
CCc1c(CC)c(CC)c2c(c1CC)-c1c(CC)c(CC)c(CC)c(CC)c1C21c2c(CC)c(CC)c(CC)c(CC)c2-c2c(CC)c(CC)c(CC)c(CC)c21,3.6734,2.6234
[C-]#[N+]/C(C#N)=C1\c2cc(C)c(-c3ccc([N+]#[C-])c(F)c3)cc2-c2cc(-c3ccc(C#N)c(F)c3)c(OC(F)(F)F)cc21,2.5197,1.976
CC(C)(C)c1cc2cc3sc(C(C)(C)C)cc3cc2s1,3.9458,2.6721
c1ccc(-c2ccc3sc4c(c3c2)c2ccccc2c2c4c3cc(-c4ccccc4)ccc3n2-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,2.852,2.4517
CCCCCCc1cc(CC)sc1CC,4.9356,3.2439
CC(=O)NCC(=O)CCC(=O)N[C@@H](CC(=O)O)C(=O)C[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O,4.1067,3.659
CCc1c(C(C)C)c(CC)c2c(CC)c(CC)c(C(C)C)c(CC)c2c1CC,3.5982,2.1755
CC1(C)c2ccccc2-c2c3c1cccc3cc1c2c2cc3ccccc3cc2n1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,2.6343,1.9402
CC1(C)OB(c2cc(-c3cccc(-c4cccnc4)c3)cc(-c3cccc(-c4cccnc4)c3)c2)OC1(C)C,4.2762,3.0595
C#Cc1cc2sc(C3=C4C(=O)N(CC)C(c5cc6sc(C#N)cc6s5)=C4C(=O)N3CC)cc2s1,2.0603,0.8933
CC1(C)OB(c2ccc(-c3nc(-c4ccc(-c5ccccc5)cc4)nc(-c4ccc(-c5ccccn5)cc4)n3)cc2)OC1(C)C,3.6169,2.707
c1ccc2c(c1)Cc1cc3ccc4sc5ccccc5c4c3cc1-2,3.5321,2.4239
Cc1cccc2c1N1C(=NN(C(C)C)C1C)c1ccccc1-2,2.8976,2.2712
[C-]#[N+]c1ccc2c(c1)sc1c3cc4sc5c6ccc(C#N)cc6sc5c4cc3sc21,3.0164,2.1361
CCc1nc2c(CC)sc(CC)c2nc1CC,3.0997,1.8458
CCc1c(CC)c(CC)c2oc(C)nc2c1CC,4.7174,3.3478
[C-]#[N+]/C(C(=O)CCCCCCCC)=c1/cc2c3ccsc3/c(=C(\C#N)C(=O)CCCCCCCC)cc2c2ccsc12,1.8836,0.4309
CCc1c2cc3c(cc2c(CC)c2cc4c(cc12)Cc1ccccc1-4)-c1ccccc1C3,2.7281,1.5659
CCc1c(C)sc(/N=N/c2sc(-c3cc4c5c(c(C)cc6c5c3C(=O)N(CC)C6=O)C(=O)N(CC)C4=O)c(CC)c2CC)c1CC,1.441,1.2043
CCc1cnc(CC)s1,5.2057,3.3812
CCc1cc2c3c(ccc4c5c(CC)cc6c7c(ccc(c1c34)c75)C(=O)OC6=O)C(=O)CC2=O,2.3893,1.3132
Brc1cccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)c1,3.1063,1.735
c1ccc2cc3c(cc2c1)sc1c2ccc4ccccc4c2sc31,3.2105,2.1381
Cc1cc(OC(=O)C(C)Cc2sc(C)c3c2OCCO3)ccc1S(=O)(=O)O[Na],3.6793,3.1227
CC[Si](C#CC1c2cc3cc(Br)sc3cc2C(C#C[Si](CC)(CC)CC)c2cc3cc(Br)sc3cc21)(CC)CC,4.3037,2.9792
Cc1ccc(COc2cc3n(c(=O)n2)CCCN3C(C)C)cc1F,4.6543,3.6914
CCc1cc2c(C)c3sc(-c4sc(-c5ccc(-c6cc(CC)c(-c7cc8c(C)c9sc(-c%10sc(-c%11ccc(-c%12cc(Cl)c(CC)s%12)c%12nsnc%11%12)cc%10Cl)cc9c(C)c8s7)s6)c6nsnc56)cc4CC)c(Cl)c3c(C)c2s1,1.7618,1.2123
c1ccc(-c2cccc(-n3c4ccccc4c4c5ccccc5n(-c5cccc(-n6c7ccccc7c7c8ccccc8n(-c8cccc(-c9ccccc9)c8)c76)c5)c43)c2)cc1,3.2142,3.0426
O=C1C(=Cc2ccc(N(c3ccccc3)c3ccccn3)[se]2)C(=O)c2cc3ccccc3cc21,2.6201,1.6787
