SMILES,TDDFT_S1,TDDFT_T1
O=C(CC1(c2ccccc2)Nc2ccccc2C1=O)c1ccccc1,3.2489,2.8551
CN(C)C1=NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,2.9206,2.7775
Cc1ccc(C(=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(CC[Se]c2ccccc2)C(=O)C(=Cc2ccc(Br)cc2)c2ccccc2)cc1,2.7818,2.3339
N#CC=C1OC2=C(C3=C1CSc1ccc(Cl)cc13)c1ccccc1C2,2.6687,1.5504
CCOC(=O)C(=C(N)C(=O)c1ccc(Br)cc1)C1C(=O)N(CC)c2ccc(Br)cc21,3.4,2.8746
CC1(C)Nc2c(ccc3c2C(=O)c2ccccc2C3=O)C2c3c(Cl)c4ccccc4n3CC21,2.3726,1.7998
COc1c(C=C(C#N)c2ccc(-c3ccncc3)cc2)ccc2cc(N(C)C)ccc12,2.7967,1.9833
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CC(=Cc1ccc(C#N)cc1)C2=O,3.094,2.3532
CNC(=S)NN=CCN1C(=O)c2ccccc2C1=O,2.7127,2.7111
CC(C)(C)C1=Cc2c(-c3ccccc3)c3ccccc3c3c2c(c(-c2ccccc2)c2cc(-c4ccccc4)c4ccccc4c23)C1,3.0735,2.167
CC(=Nc1c(C)cc(C)cc1C)c1cc(B2OC(C)(C)C(C)(C)O2)cc(C(C)=Nc2c(C)cc(C)cc2C)n1,3.0542,2.7733
NC(=S)N(NC(=O)c1cc2ccccc2n1Cc1ccccc1)C1OC(CO)C(O)C(O)C1O,3.6878,2.7377
C=Cc1ccc(N(c2ccc(N3c4ccccc4Sc4ccccc43)cc2)c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1,3.1207,2.399
O=C1C(CN2CCCCC2)=Cc2ccccc2C1=NNc1ccccc1,2.2103,1.5527
Cc1cccc(C)c1N1c2ccccc2N(c2ccccc2)c2c1c1ccccc1c1ccccc21,2.9844,2.4445
Cn1c2ccccc2c2c(-c3c(OS(=O)(=O)C(F)(F)F)ccc4ccccc34)cc3ccccc3c21,3.1748,2.6517
CCc1cc(C(=O)c2ccccc2Cl)c(N=Cc2ccc([N+](=O)[O-])cc2)s1,2.601,1.7901
O=c1sc2sc3c(=O)c4ccccc4c(=O)c=3sc2s1,1.8038,1.4739
N#Cc1c2cc3cc(cc-2c(C#N)c1N)SCCOCCOCCOCCOCCOCCS3,1.2665,0.5112
CCc1noc(C(C)C2(O)C(=O)Nc3ccc(OC)cc32)c1[N+](=O)[O-],2.4843,2.4481
CC(=O)OC1CCC2(C)C(CCC3C4CC=C(C(C)=NNc5ccc([N+](=O)[O-])cc5)C4(C)CCC32)C1,3.1757,2.3169
Nc1c(-c2nc3ccccc3o2)sc(=S)n1Cc1ccccc1,3.3541,2.2408
COc1ccc2c(c1)CN1c3ccc([N+](=O)[O-])cc3C3N(S(=O)(=O)c4ccc(C)cc4)CN2CC31c1ccccc1,2.7096,2.4875
Cc1nc(C2=CC(=O)c3ccccc32)c(C)o1,2.8447,1.823
CC(C)c1cccc(C(C)C)c1-n1c2c([n+](-c3c(C(C)C)cccc3C(C)C)c1SC1CCCCC1)S[B-](C1CCCCC1)(C1CCCCC1)S2,2.9249,1.8565
CC(C)(OC(=O)c1ccc([N+](=O)[O-])cc1)C1C=CC2=CCCCC2C1,2.6166,2.6156
CCCCCCCc1nnc2nc3c4cccc5cccc(c3nn12)c54,3.042,2.1554
Cc1cc2c3c(C)c1-c1cccc(c1)OCCOCCOCCn1cc(nn1)COc1cccc4c1C(=C(C3=O)S2=O)C(C)(C)C4,2.8345,2.1969
Cc1ccc(N=Cc2cccnc2NC(=O)C(C)(C)C)cc1O,3.3452,2.4802
COC(=O)CC1C(=O)NC(=Cc2ccc3ccccc3c2)C(=O)N1C(C)=O,3.2343,2.0532
C=CCC1(C)C2=[N+](c3ccccc31)[B-](F)(F)Oc1ccccc12,3.2992,2.3914
CN1C(=O)C2=C(C1=O)c1cn(c3ccccc13)Cc1cccc(c1)Cn1cc2c2ccccc21,2.5359,1.9807
O=C1C(=O)N2CCN(c3ccccc3)C(=O)C2=C1C(=O)c1ccccc1,2.2557,1.6953
O=C1c2cc([N+](=O)[O-])ccc2COc2cc(Nc3ccc(F)cc3F)ccc21,2.7925,2.5147
CN(C)C(=O)N=C1C=Cc2ccccc2C12C(c1ccccc1)=C(c1ccccc1)C(c1ccccc1)=C2c1ccccc1,2.5317,2.031
N#Cc1c(CC2C=Cc3ccccc3C2O)c2cc(Cl)ccc2oc1=O,2.741,2.4662
O=C(CC(c1ccccc1)n1nc(-c2ccccc2)n(N=Cc2c(O)ccc3ccccc23)c1=S)c1ccccc1,2.7838,2.2487
CCCCCCc1nc2c(-c3nccs3)c3sc(CCCCCC)nc3c(-c3nccs3)c2s1,3.0981,2.0291
CCCCCCCCCCCC(=NN=C(CCCCCCCCCCC)c1scc2c1OCCO2)c1scc2c1OCCO2,2.8925,1.8322
Cc1cc(C)c(-c2cc3c(c4[nH]c5ccccc5c24)C(=O)C=CC3=O)c(C)c1,2.2366,1.8269
N#CC1(C(N)=O)C(c2cccc(Cl)c2)C(c2ccc([N+](=O)[O-])cc2)N2C=Cc3ccccc3C21,3.1741,2.0605
C[Si](C)(C)CC1=C(c2ccc3ccccc3c2)C([Si](C)(C)C)c2c1ccc1ccccc21,3.3077,2.2487
O=c1oc2ccc(Br)cc2cc1-c1csc(NN=Cc2ccc(Cl)cc2)n1,2.9795,2.097
CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=S)n1nnc2ccccc21,2.4634,2.0822
CC1(C)CC(=O)C2=C(C1)NC1=C(C2)C(=O)CC(C)(C)C1,3.401,2.3592
O=C(CC1C(=O)NC(=O)C12CCCc1cc3c(nc12)CCCC3)Nc1ccccc1[N+](=O)[O-],3.6282,2.8962
O=P1(Cc2ccccc2)c2ccc3ccccc3c2-c2c1ccc1ccccc21,3.1076,2.0215
O=C1c2ccccc2-c2cccc(C3(O)c4ccccc4-c4ccccc43)c21,2.5817,2.3036
CC(C)c1cccc(C(C)C)c1N1B(c2[nH]c3ccccc3c2Nc2ccccc2)N(c2ccccc2)N=C1C(C)(C)C,3.3036,2.6571
CC12c3ccc4c5c(ccc(c35)-c3c(-c5ccccc5)c(-c5ccccc5)c(n31)-c1ccc3c5c(ccc2c15)CC3)CC4,2.7559,1.8875
O=C(CCCCCBr)c1ccc2c(c1)sc1c3cccc(C(=O)CCCCCBr)c3sc21,3.1874,2.4036
O=C(O)c1cc(C(=O)O)cc(-n2c(-c3cc(F)ccc3O)nc(-c3ccc(F)cc3)c2-c2ccc(F)cc2)c1,2.7176,2.6956
O=C1C(c2ccccc2)=C(B2Nc3cccc4cccc(c34)N2)C2C3C=CC(C3)C12,2.2949,2.1502
C#CCOc1c2ccccc2n2ccc3c(=O)c4ccccc4n(CC#C)c3c12,2.7587,1.846
Cc1ccc(-n2c(-c3ccc(C(C)(C)C)cc3)cc3cc4cc5c(cc4n3c2=O)OCO5)cc1,3.2908,2.22
CC(C)(C)C=CB1c2ccccc2-c2ccccc21,2.7769,2.2282
CCCCn1c2ccccc2c2c(Cl)c(C=O)c(C)nc21,3.5716,3.0378
CN1C(=O)C(C(C[N+](=O)[O-])N2C(=O)c3ccccc3C2=O)(n2cccc2)c2c(Cl)cccc21,2.6728,2.6437
CC(=O)C=C(C)NN=C1c2ccccc2-n2c1nc1ccccc1c2=O,2.8038,1.6255
CCN(CC)n1nc2c(ccc3ccccc32)c1C=Cc1c2ccc3ccccc3c2nn1N(CC)CC,2.9779,1.7677
COc1ccc(-n2c(=O)c3ccc4ccccc4c3c3c4ccccc4ccc32)cc1,3.2004,2.2723
O=c1sc2c3cccc4c(=O)sc(c5cccc1c52)c43,2.1638,1.1775
CCCC(=C1c2ccccc2Cn2c1cc1cc(OC)ccc12)c1ccccc1,3.4735,2.5153
O=C(Nc1cccnc1)c1ccc(CN2C(=O)c3cccc4cccc(c34)C2=O)cc1,3.232,2.307
COC(=O)c1c(C(=O)OC)c(C(=O)OC)c(-c2ccc(OC)cc2)c2c1C(=O)N1C2=Nc2cccc3cccc1c23,2.358,1.6041
Fc1ccc(C2C3CCc4ccccc4C3=NN2c2nc(-c3cc4ccccc4o3)cs2)cc1,3.1276,2.2679
N#CC1=CC=C2CCc3ccc(cc3)CCC(=C1C#N)O2,2.2944,1.2212
COc1ccc(-c2cc3c(nc2-c2ccc(OC)cc2)CC(C)(C)CC3=O)cc1,3.2774,2.6445
N#Cc1cc2c(=S)n(-c3ccccc3)cnc2sc1=Nc1ccccc1,2.2618,1.8024
O=C1c2ccccc2NC(c2coc3ccc(Br)cc3c2=O)N1Nc1ccccc1,3.0653,3.0311
ClC1=C(Cl)C(Cl)=C(Cl)C(=c2ccc(=C(Cl)c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)cc2)C(Cl)=C1Cl,2.7897,1.0023
CN(C)C(=C1C=C2C(=C1)C(c1ccccc1)=C(c1ccccc1)C2=C1C=C(C#N)C(C#N)=C1)N(C)C,1.6872,1.1769
O=c1c2cccnc2nc2n1CCC2=Cc1ccc([N+](=O)[O-])cc1,3.263,2.1649
O=[N+]([O-])c1ccc(-c2cnc(C=CC=CN3CCCCC3)o2)cc1,2.3726,1.6824
CC12CCC(C(=CN=Nc3ccc(Cl)nn3)C(=O)O1)C2(C)C,2.2555,1.6046
O=C(NN=C1CCCC2Oc3ccccc3C=C12)c1ccccc1[N+](=O)[O-],2.5878,2.2244
ON=c1nc(-c2ccccc2)n(Cc2ccccc2)c2ccccc12,3.5433,2.3583
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.8667,2.6349
COC(=O)C1=Nc2c(ccc(O)c2C=O)OC1c1c[nH]c2ccccc12,2.6521,2.0931
CC(=O)N1N=C(c2c(O)c3ccc(N(C)C)cc3oc2=O)CC1c1ccc(N(C)C)cc1,2.8979,2.2568
CC(C)(C)c1cc([N+](=O)[O-])c2c(c1)S(=O)(=O)c1cc(C(C)(C)C)cc([N+](=O)[O-])c1N2,2.9608,2.4576
O=C(C#CC1(C(=C=C2c3ccccc3-c3ccccc32)C(=O)c2ccccc2)c2cc(Br)ccc2-c2ccc(Br)cc21)c1ccccc1,3.1508,2.551
CCCCCCc1cc(C=Cc2ccc(N(c3ccc(CCCC)cc3)c3ccc(CCCC)cc3)cc2OC)sc1C(C#N)=C(C#N)C#N,1.844,1.1622
FC1=C(F)C(F)(F)C(F)=C2C1=Nc1ccccc1N2c1c(F)c(F)c(F)c(F)c1F,2.7609,1.8523
O=c1c(F)c(F)c2nc3ccccc3n(-c3c(F)c(F)c(F)c(F)c3F)c-2c1F,2.5218,1.4717
CC(C)(C)c1ccc(NC(=O)C2(C#N)Cc3cc(Br)ccc3C2=O)cc1,2.9247,2.8714
O=C1C=C2C(=Nc3c(ccc4ccccc34)C23c2ccccc2-c2ccccc23)c2ccccc21,2.422,1.3767
Cc1nnc(-n2c(C)nc3ccccc32)nc1C,3.2014,2.4796
O=C(c1ccc(Cl)cc1)C1C2C(=O)N(c3ccccc3)C(=O)C2C2c3cccc(Br)c3C=CN12,2.5394,2.4104
CC(C)(C)c1cc(C(C)(C)C)c(N=PN=C2c3ccccc3-c3ccccc32)c(C(C)(C)C)c1,1.7566,1.6174
CC1COc2ccccc2N1C(=O)C(N1C(=O)c2ccccc2C1=O)C(C)(C)C,3.131,3.1185
O=C(C(Cl)=Cc1cc2ccccc2o1)c1ccccc1,3.2715,1.9456
Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2P=P(C)(C)C)c(C)c1,3.0903,2.71
CCC=CC1=C(c2c(C)n(C)c3ccc(OC)cc23)C(=O)OC1=O,2.2122,1.6223
COc1ccc(N=Nc2ccc(O)c(C)c2)cc1,2.719,1.9442
Cc1cc(OC(=O)c2ccc([N+](=O)[O-])cc2)cc2c1OC1(C2)C(C)CCCC1(C)C,2.3592,2.3074
Cc1ccc(N2CC(CO)OC23C(=NS(=O)(=O)c2ccc(C)cc2)N(C)c2ccccc23)cc1,3.2231,3.1232
CC(C)C1=CC2=C3C=C(C(C)C)C=CB3N3C=CC=CN3B2C=C1,2.5339,1.2754
CC1(COC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)CC2C(=O)C3C(COC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)=CCC3(C)C2C1,2.9428,2.7844
Cc1cc(C)c(-c2ccc3c(c2)C(C#Cc2ccc(Cl)cc2)=C2C3=C(C#Cc3ccc(Cl)cc3)c3cc(-c4c(C)cc(C)cc4C)ccc32)c(C)c1,1.8308,1.1682
C1=Cc2ccccc2N(p2c(-c3ccccc3)ccc2-c2ccccc2)c2ccccc21,2.9933,1.874
N#CC1(C#N)C(c2ccccc2)=CC2=CC=CC(Br)C(Br)C21,3.5394,1.9466
O=C(c1ccc(-c2nc3c(=O)c4cc5c(cc4c3s2)c(=O)c2nc(-c3ccc(C(=O)C(F)(F)F)cc3)sc25)cc1)C(F)(F)F,1.8849,1.2968
Brc1ccc([As]2N(c3ccccc3)[As](c3ccc(Br)cc3)N2c2ccccc2)cc1,2.4959,2.2114
C#CC1(OC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C(=O)OCC1(C)CCOCc1ccccc1,2.9665,2.7782
COc1ccccc1C=Nc1oc2cccc(O)c2c1-c1ccc(F)cc1,2.9928,1.7569
COC12CCC(OC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)C3=C(COC(C)=O)CC(C(=O)O1)C32,3.1182,2.7899
COC1(c2ccccc2)c2ccccc2N(C)C(=[Se])N1C,3.1812,2.9819
O=C1c2ccccc2C2(Cc3ccccc3)OC(c3ccccc3)N(Cc3ccccc3)c3cccc1c32,2.9931,2.5236
O=C1C(=O)N2c3ccccc3N(c3ccccc3)C(=O)C23C1=C(c1ccc(Cl)cc1)OC1OCCCC13,2.8557,2.4667
CC(C)C1=C(O)C(=O)C2=C(C(=O)C(O)=C3C(C)(C)CCCC23C)C1=O,2.0918,1.755
CC(C)(C)c1cc2c(O)c(c1)Cn1c(=S)n(c3cc4ccccc4cc31)Cc1cc(C(C)(C)C)cc(c1O)Cn1c(=S)n(c3cc4ccccc4cc31)C2,3.4486,2.4112
CC(C)[Si](c1cc2c(s1)C(=C1OC(=O)c3cc([Si](C(C)C)(C(C)C)C(C)C)sc31)OC2=O)(C(C)C)C(C)C,3.0182,1.6733
O=S1(=O)N=c2c(c3c4ccccc4ccc3c3ccc4ccccc4c23)=N1,2.1093,1.4606
c1ccc(B2Oc3cc4c(cc3-c3sccc32)OB(c2ccccc2)c2ccsc2-4)cc1,3.2016,2.2963
Cc1ccc(C2C3CN(C)CC=C3C(C#N)=C(N)C23C(=O)c2ccccc2C3=O)cc1,2.1697,2.0395
COC(=O)c1[nH]c2ccccc2c1C1=CC(c2ccccc2)(c2ccc([N+](=O)[O-])cc2)c2cc(C)ccc21,2.765,2.4281
CN(N=C(N=Nc1cccc2ccccc12)c1ccccc1)c1nc2ccccc2s1,2.2737,1.3111
O=C1c2ccccc2SC12CCc1sc3ccccc3c1O2,2.5501,2.4207
CC1(C)CC(=O)C2=C(C1)N(c1ccc(S(=O)(=O)Nc3ncccn3)cc1)C1=C(C(=O)CC(C)(C)C1)C2c1cccc(Cl)c1Cl,3.1898,2.4601
CC1=C(C#N)C2(OC(=O)C(Cl)=C2Cl)C(C#N)=C1c1ccc(N(C)C)cc1,2.4491,1.5672
O=C(c1ccccc1)n1c(-c2ccccc2)nc(-c2ccccc2)c1-c1cccc(O)c1,2.4464,2.3892
COC(=O)C1=CC2(COC3(C2)C(=Nc2ccc([N+](=O)[O-])cc2)C2CCC3(C)C2(C)C)C(C(=O)OC)=NN1,3.3368,2.5434
C=CCn1c(=O)n(Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,2.7977,2.7786
CC(C)c1cccc(C(C)C)c1NC1=C(c2c(F)c(F)nc(F)c2F)C(c2c(F)c(F)nc(F)c2F)=[As]c2ccccc21,2.8704,1.667
Cc1ccc(N2C(=O)C3(C4=C(Nc5ccccc53)c3ccccc3C4=O)C3=C2CCC(C)(C)C3=O)cc1,2.6065,1.8355
COC(=O)C1=CSC(=C2SC3=C(SCCOCCOCCOCCS3)S2)S1,2.4556,2.0175
Cc1cc(C)c(B(PC23CC4CC(CC(C4)C2)C3)c2c(C)cc(C)cc2C)c(C)c1,3.515,2.7778
O=C1OC(c2ccc3ccccc3c2)=NN(c2ccccc2)C1Cc1ccc(Br)cc1,3.323,2.2693
CC1=C(C#N)C(=O)N(C)C(=O)C1=NNc1cccc(C)c1C,2.9497,1.6719
O=[N+]([O-])c1cc(-c2cccs2)c2[nH]ccc2c1-c1cccs1,2.9915,2.4653
COc1ccc(OC)c(C2OC3(C(=O)N(C)c4ccccc43)C3(O2)C(=O)c2cccc4cccc3c24)c1,2.7936,2.3893
CC(=O)C1N(n2c(C(C)OC(=O)c3ccc([N+](=O)[O-])cc3)nc3ccccc3c2=O)C1(C)C,2.6703,2.6619
C=C(C)CC1=C(C(C)=O)C23OC2(CC1)C(=O)c1ccccc1C3=O,3.431,2.9202
C=CCN1C2=C3C(=O)c4ccccc4N3C=CCC2(O)c2ccccc21,2.7562,1.8173
C=CC1CN2c3ccccc3C(=O)C23CC=CN2c4ccccc4C(=O)C123,3.0283,2.6694
COc1ccc(OC)c2nc3c4cc(C(C)(C)C)cc5c6nc7cc8c(cc7nc6c6cc(C(C)(C)C)cc(c3nc12)c6c54)C1c2ccccc2C8c2ccccc21,2.717,2.0092
Cc1ccc(N(C)C)c(Nc2cc(C(C)(C)C)cc3c2ncc2ccccc23)c1,2.8051,2.4744
Cn1nc2c3ccccc3c(N=Nc3ccccc3)c-2s1,2.505,1.2906
O=C1C(Br)=C(Nc2ccccc2)S(=O)(=O)c2ccccc21,3.0361,2.0865
Cc1ccc(NN=C2C(=O)n3nc(C)cc3N=C2C(F)(F)F)cc1,2.9097,1.6461
O=[N+]([O-])C1=CC([N+](=O)[O-])=C2NC=NN2C1Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],2.3661,2.1251
CCC1N(c2nc3ccccc3s2)N=C(c2ccccc2)NN1c1ccc(F)cc1,3.3625,2.5358
COC(=O)C1(C(=O)OC)C=C2C=CCC(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)C(C)=C2C1,2.4956,2.3206
O=C1C(O)=C(C(c2ccc([N+](=O)[O-])cc2)c2c(C(F)(F)F)nn(-c3ccccc3)c2O)C(=O)c2ccccc21,2.526,1.9982
COC(=O)c1ccc(-c2ccc(C(=O)OC)cc2N=Cc2c3ccccc3cc3ccccc23)cc1,2.7705,1.5789
N#CC(=NNc1ccccc1Sc1ccccc1)c1nc2ccccc2s1,3.0621,1.8684
Cc1cc(C)c(B2c3cccc4c3C(=C3Sc5ccccc5N23)C(c2c(C)cc(C)cc2C)C=C4)c(C)c1,3.2223,2.3362
CCOC(=O)c1c(N)sc(N=Cc2cccn2C)c1C(=O)OCC,3.2254,1.8386
CCN(CC)n1nc2ccc(C#N)cc2c1C(C#C[Si](C)(C)C)=C(C#C[Si](C)(C)C)c1c2cc(C#N)ccc2nn1N(CC)CC,2.9631,1.9249
COC1CCCC(C(OC(=O)c2ccc([N+](=O)[O-])cc2)C2=CCCCC2)O1,3.1936,2.796
COc1ccc(CC2C3CCC(C)(C2OC(=O)c2ccc([N+](=O)[O-])cc2)C3(C)C)cc1,2.65,2.6482
Fc1ccccc1C=NNc1ccnc2cc(Cl)ccc12,3.3733,2.2339
Cc1noc(C2C(c3ccc(Cl)cc3Cl)C3CSCN3C23C(=O)N(C)c2ccccc23)c1[N+](=O)[O-],2.5443,2.5306
CCCCC(CC)CSc1cc(-c2cc3sc4ccsc4c3s2)sc1-c1sc(-c2cc3sc4ccsc4c3s2)cc1SCC(CC)CCCC,2.4208,1.5931
COc1ccccc1N1C(=O)c2ccccc2NC12C(=O)c1ccccc1C2=O,2.6582,2.4369
CCCCCC1N=NC2C(OC(=O)c3ccc([N+](=O)[O-])cc3)CCC12,3.0717,2.4559
O=C1C(=Cc2ccc(C3CN(c4ccc(Br)cc4)C4(C(=O)c5cccc6cccc4c56)C34CCc3ccccc3C4=O)cc2)CCc2ccccc21,2.6346,2.421
CC1(C)C=CCC23C(OC(=O)c4ccc([N+](=O)[O-])cc4)=CCC2(C)C3C1,2.645,2.4621
C(#Cc1ccc(C#Cc2ccc3ccccc3c2-c2c(C#Cc3ccc(C#Cc4ccccc4)s3)ccc3ccccc23)s1)c1ccccc1,2.7998,1.8352
CC1(C)C(=O)c2ccc(C#N)cc2C(n2ccccc2=O)C1O,3.1625,2.8571
c1ccc2c(c1)SC1=NSc3nc4nonc4nc3N12,2.6552,1.7027
COc1ccc(CCNc2c(-c3cc4c5c(c3)CCCN5CCC4)nc3cccc(Br)n23)cc1OC,3.1181,2.5094
CCOC(=O)C=C(C(=O)OCC)N1CC(C(=O)OCC)=C(C(=O)OCC)C12C(=O)c1cccc3cccc2c13,2.7999,2.3704
COCCNC(=C1N=CN(CCOC)C1=O)c1cc2cccnc2[nH]1,3.1524,1.8696
O=C(C=Cc1ccc(N2CCSCCSCCSCCSCC2)cc1)c1nc2ccccc2s1,2.8485,1.9731
CN=NC(=C1OC2=C(S1)C(=O)CC(C)(C)C2)C(C)(C)C,2.8819,1.81
CC1OC(C(C)(C)C)OC(=O)C1C(OC(=O)c1ccccc1)c1c2ccccc2cc2ccccc12,3.1075,1.7381
O=[N+]([O-])C1=CC(=C2C=C([N+](=O)[O-])C(=NN(c3ccccc3)c3ccccc3)c3nonc32)c2nonc2C1=NN(c1ccccc1)c1ccccc1,1.4716,0.1304
COC(=O)C=C(C(=O)OC)N1c2ccccc2C2(C)CCCC3C(C(=O)OC)=C(C(=O)OC)C312,2.6844,2.582
CCN1B(c2ccc(-c3cccs3)s2)N(CC)c2ccccc21,3.3737,2.3632
O=c1c2ccc3c4c(ccc(c5ccc6c7c(ccc1c75)CC6)c42)CC3,2.7384,1.9123
Cn1cc(C(=O)c2c(-c3ccccc3OC(=O)c3ccc([N+](=O)[O-])cc3)c3ccccc3n2C)c2ccccc21,2.0772,2.0626
c1ccc2c(c1)c1c(c3ccccc32)-c2c(c3ccccc3c3ccccc23)C1,3.1834,2.0789
COc1ccc2c(c1)C1(C(=O)N2C)C(C#N)=C(N)OC1C(=O)c1ccccc1,3.0874,2.9824
CC1(C)OCC(C(=O)OC(c2ccccc2)C(C=Cc2ccccc2)C(OC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C2COC(C)(C)O2)O1,2.5542,2.5537
COc1ccc2cc(N3CCCC3)ccc2c1-c1nc2ccccc2s1,2.803,2.0186
COC(=O)C1=CN(c2ccc([N+](=O)[O-])cc2)C23CCCCCCC12N=[N+](c1ccc([N+](=O)[O-])cc1)[N-]3,2.2284,1.2574
CN1CCN(Cc2cc([N+](=O)[O-])cc(CN3CCN(C)CC3)c2O)CC1,2.8305,2.7876
CC(C)(C)OC(=O)C(=C1C(=O)Nc2ccc(F)cc21)N1C(=C(C#N)C#N)C=Cc2ccccc21,2.5427,0.5124
CC1(C)c2ccsc2-c2sc(-c3ccc(-c4cc5c(s4)-c4sccc4C5(C)C)c(F)c3F)cc21,2.6637,1.6787
CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccc(F)cc3F)n2)CC1,3.0906,2.7768
Cc1cc(C)c(N2C(=S)N(c3c(C)cc(C)cc3C)C3c4cccc5cccc(c45)C32)c(C)c1,3.3276,2.6599
CC(=O)C(C)C(OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C(CC(C)C)NC(=O)OC(C)(C)C,3.4169,2.7869
O=C(O)CCNC(=O)Cc1ccc2ccc3cccc4ccc1c2c34,3.5589,2.0767
CC1=CC(=CC2(C)CC(CO)OC(c3c(C)cc(C)cc3C)O2)OC1=O,3.492,2.3599
O=C1C=CC(=O)C23OC12C(O)C1OC1C31Oc2cccc3cccc(c23)O1,2.0616,2.0446
Fc1ccc(C2=Nc3ccccc3SC2C2Sc3ccccc3N=C2c2ccc(F)cc2)cc1,3.2064,2.337
COC1=C2C=[N+](C)CCc3c2n(c2ccccc32)[B-](C#N)(C#N)O1,2.4392,1.8932
CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cc(Br)ccc1O,3.5186,2.5529
CC12CCCC13OC1=C(CCC1=CC=Cc1ccccc1)C(C=Cc1ccccc1)C(O3)C2=O,3.3189,1.6396
O=C1c2c(nc3ccccn23)NC(c2ccc([N+](=O)[O-])cc2)NC1Cc1ccccc1,2.7941,2.7345
CN1C(=O)C2(c3cc(Cl)cc(Cl)c31)C1CCCN1C1(C(=O)c3ccccc3C1=O)C2C(=O)c1ccccc1,2.693,2.6243
O=C1C=C(CCCCOCC(Cc2ccccc2)=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CCO1,2.9851,2.3212
CN(C(C#N)=CC=Cc1ccccc1[N+](=O)[O-])c1ccc(Br)cc1,2.5452,1.6663
CC1(C)N=C2C(=O)NC(=O)C(F)=C2O1,3.3346,2.0961
O=C1C(=C2C3CN(Cc4ccccc4)CC2C2(O)c4ccccc4C(=O)C2C3c2cccc(Cl)c2)C(=O)c2ccccc21,2.5734,1.8449
C=C(c1ccc(C=Cn2c3ccccc3c3ccccc32)c2nsnc12)n1c2ccccc2c2ccccc21,2.2374,1.4669
CSC(=NN=Cc1cc(C(C)(C)C)cc(SC)c1O)NC=C(C(C)=O)C(C)=O,3.1902,2.1875
CC(=O)C1=CCC2(C)c3ccccc3N(C)C2(c2ccccc2)C1,3.0921,3.0658
O=C1c2ccccc2OCC12C(c1cn(-c3ccccc3)nc1-c1ccccc1)C1CSCN1C21C(=O)c2cccc3cccc1c23,2.3931,2.1554
CCn1c(-c2ccccc2[N+](=O)[O-])nc2c3ccccc3c3ccccc3c21,2.2727,2.2159
Brc1ccccc1-c1nc2ccc3c4ccc5nc(-c6ccccc6Br)nc6ccc(c7ccc(n1)c2c37)c4c56,2.786,1.6116
C(C=C1[Se]Cc2ccccc21)=C1[Se]Cc2ccccc21,2.8191,1.5871
COC(=O)C1C2C(c3ccc(Cl)cc3)=NN(c3ccccc3)C2(CC#N)C(=O)N1C(=O)c1ccccc1,3.0423,2.2321
COc1ccc(C(=O)c2[se]c(N3CCCCC3)nc2-c2ccccc2)cc1,3.1582,2.2558
Cn1cc(C(c2ccccc2[N+](=O)[O-])c2c[nH]c3ccc(Br)cc23)c2ccccc21,2.2958,2.2468
CN(C)c1ccc(C#CC(C#Cc2ccc(N(C)C)cc2)=C(C#Cc2ccc([N+](=O)[O-])s2)C#Cc2ccc([N+](=O)[O-])s2)cc1,1.9132,1.0835
C=C1COC2(C1)C(Nc1ccccc1N=C1C(=O)C3(C)CCC1C3(C)C)C1CCC2(C)C1(C)C,2.5383,1.8143
CCOCCOCCN(c1ccccc1)c1ccc(-c2ccc(-c3ccc(-c4ccc(N(CCOCCOCC)c5ccccc5)cc4)s3)s2)cc1,2.6886,1.821
COc1ccccc1C=CC1=C(C#N)C(=C(C#N)C#N)NC1(C)OCCC(C)C,2.8573,1.6134
Cc1ccc2oc(=O)c(C#N)c(C=Cc3cccc4ccccc34)c2c1,2.7715,2.014
O=CO[B-]1(OCc2n(-c3ccccc3)c(-c3ccccc3)n[n+]2-c2ccccc2)C2CCCC1CCC2,2.4688,2.3931
